stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
LAB,202,Cap Vert,,47.31353,5.09432,,,0,CTP1LAB
LAC,1007,Le Lac,,47.32483,5.00845,,,0,CTP1LAC
LB,126,Bief du Moulin,,47.28417,5.06105,,,0,CTP1LB
LOTI,1234,Lycee Montchapet,,47.33684,5.01743,,,0,CTPLOTI
CTPLOTI,1234,Lycee Montchapet,,47.33684,5.01743,,,1,
LYC,1016,Lycee Kir,,47.34157,4.96662,,,0,CTP1LYC
LZI,1315,Longvic ZI,,47.27535,5.06199,,,0,CTP1LZI
MAD,947,De Maupassant,,47.34526,5.04141,,,0,CTPMAD
CTPMAD,947,De Maupassant,,47.34526,5.04141,,,1,
MAG,1132,MAGNY,,47.27683,5.17414,,,0,CTPMAG
CTPMAG,1132,MAGNY,,47.27683,5.17414,,,1,
MAI01,1474,1er Mai,,47.31463,5.02876,,,0,CTP0291
MAI02,1507,1er Mai,,47.31477,5.02874,,,0,CTP0291
MAN,556,Mansart,,47.31291,5.06100,,,0,CTP1MAN
MARI,1657,Gare SNCF,,47.32214,5.03068,,,0,CTP2374
MARM,1608,Marmuzots,,47.3281,5.01327,,,0,CTP0186
MAT,828,Urgences C.H.U.,,47.32235,5.06988,,,0,CTP1MAT
MAU,917,De Maupassant,,47.34382,5.04172,,,0,CTPMAD
MB,92,Mont Blanc,,47.2992,5.07762,,,0,CTP1MB
MCH,1246,MARSANNAY Charon,,47.26748,4.98972,,,0,CTPMCH
CTPMCH,1246,MARSANNAY Charon,,47.26748,4.98972,,,1,
MDR,152,Fassoles,,47.3348,5.00936,,,0,CTP1MDR
MEL,1322,Chevigny,,47.2975,5.12549,,,0,CTP1MEL
MES,31,St-Mesmin,,47.33244,5.01849,,,0,CTP1MES
MIR01,1556,Mazen Sully,,47.31486,5.07680,,,0,CTP0197
MIR02,1572,Mazen Sully,,47.31499,5.07686,,,0,CTP0197
ML,1135,Maladiere,,47.34455,5.00076,,,0,CTP1ML
MON,967,Loti,,47.3341,5.01834,,,0,CTP1MON
MON01,1530,Monge,,47.31731,5.03138,,,0,CTP0584
MON02,1537,Monge,,47.31777,5.03128,,,0,CTP0584
MSD,242,Morey St-Denis,,47.30408,5.02058,,,0,CTP1MSD
MTL,658,Montagne de Larrey,,47.31052,4.99414,,,0,CTPMTL
CTPMTL,658,Montagne de Larrey,,47.31052,4.99414,,,1,
NAC,1204,TALANT Citadelle,,47.34352,4.99306,,,0,CTPNAC
CTPNAC,1204,TALANT Citadelle,,47.34352,4.99306,,,1,
NAT,1343,Nation,,47.34721,5.04423,,,0,CTP0457
NAT01,1475,Nation,,47.34629,5.04532,,,0,CTP0457
NAT02,1508,Nation,,47.34641,5.04523,,,0,CTP0457
NAVCEM,124,Les Ateliers,,47.29561,5.02464,,,0,CTPCEM
NAVCEM#D,4,Les Ateliers,,47.29559,5.02515,,,0,CTPCEM
NAVCEM#F,206,Les Ateliers,,47.2956,5.02515,,,0,CTPCEM
NAVCEMD,358,Les Ateliers,,47.29559,5.02515,,,0,CTPCEM
NAVCEMF,362,Les Ateliers,,47.2956,5.02515,,,0,CTPCEM
NAVPER,115,Depot Navette Personnel,,47.29556,5.02520,,,0,CTPNAVPER
CTPNAVPER,115,Depot Navette Personnel,,47.29556,5.02520,,,1,
NAVPER#D,123,Depot Navette Personnel,,47.29549,5.02540,,,0,CTPNAVPER
NAVPER#F,116,Depot Navette Personnel,,47.29548,5.02540,,,0,CTPNAVPER
NAVPERD,364,Depot Navette Personnel,,47.29549,5.02540,,,0,CTPNAVPER
NAVPERF,368,Depot Navette Personnel,,47.29548,5.02540,,,0,CTPNAVPER
NORD1,1595,rue du Nord,,47.32596,5.04511,,,0,CTPNORD1
CTPNORD1,1595,rue du Nord,,47.32596,5.04511,,,1,
OLY01,1580,Piscine Olympique,,47.31497,5.08194,,,0,CTP1211
OLY02,1581,Piscine Olympique,,47.31498,5.08231,,,0,CTP1211
OUGES,462,Pautet,,47.2532,5.08523,,,0,CTP1OUGES
PAM,814,Pre aux Moines,,47.29033,5.10015,,,0,CTP1PAM
PARC,136,Parc,,47.30253,5.04888,,,0,CTP1PARC
PCC,1025,Bolotte,,47.27184,5.00396,,,0,CTPPCC
CTPPCC,1025,Bolotte,,47.27184,5.00396,,,1,
PCH,704,Charet,,47.30859,5.01167,,,0,CTP1PCH
PDS01,1557,Parc des Sports,,47.32263,5.06528,,,0,CTP4113
PDS02,1573,Parc des Sports,,47.3224,5.06534,,,0,CTP4113
PLO,992,PLOMBIERES,,47.34674,4.96502,,,0,CTPPLO
CTPPLO,992,PLOMBIERES,,47.34674,4.96502,,,1,
POI,491,Gresilles,,47.32923,5.06500,,,0,CTP1POI
POI01,1558,Poincare,,47.32886,5.05853,,,0,CTP1137
POI02,1574,Poincare,,47.3289,5.05942,,,0,CTP1137
POU,227,Pouilly,,47.34634,5.04516,,,0,CTP1POU
POUS,287,Chicago,,47.30317,5.05901,,,0,CTPPOUS
CTPPOUS,287,Chicago,,47.30317,5.05901,,,1,
PRV01,1668,DIJON Valmy,,47.36563,5.04667,,,0,CTPPRV01
CTPPRV01,1668,DIJON Valmy,,47.36563,5.04667,,,1,
PRV02,1509,DIJON Valmy,,47.36561,5.04703,,,0,CTPPRV01
PRVQ1,1669,DIJON Valmy,,47.36458,5.04654,,,0,CTPPRV01
PSE,1019,PERRIGNY,,47.26444,5.00734,,,0,CTPPSE
CTPPSE,1019,PERRIGNY,,47.26444,5.00734,,,1,
PTH,674,Theuriet,,47.33808,5.05148,,,0,CTP2PTH
PTHOM,1654,St-Apollinaire Pre Thomas,,47.32778,5.08536,,,0,CTPPTHOM
CTPPTHOM,1654,St-Apollinaire Pre Thomas,,47.32778,5.08536,,,1,
QUE,1192,QUETIGNY Europe,,47.31954,5.10499,,,0,CTPQUE
CTPQUE,1192,QUETIGNY Europe,,47.31954,5.10499,,,1,
QUE01,1559,QUETIGNY Centre,,47.31388,5.11010,,,0,CTPQUE01
CTPQUE01,1559,QUETIGNY Centre,,47.31388,5.11010,,,1,
QUE02,1575,QUETIGNY Centre,,47.3139,5.11018,,,0,CTPQUE01
QUEB,1059,QUETIGNY  Allees Cavalieres,,47.31705,5.11868,,,0,CTPQUEB
CTPQUEB,1059,QUETIGNY  Allees Cavalieres,,47.31705,5.11868,,,1,
QUEQ1,1684,aiguille Quetigny,,47.31401,5.11127,,,0,CTPQUEQ1
CTPQUEQ1,1684,aiguille Quetigny,,47.31401,5.11127,,,1,
REP01,1477,Republique,,47.32659,5.04411,,,0,CTPREP01
CTPREP01,1477,Republique,,47.32659,5.04411,,,1,
REP02,1510,Republique,,47.32671,5.04409,,,0,CTPREP01
REP03,1560,Republique,,47.32653,5.04582,,,0,CTPREP01
REP04,1576,Republique,,47.32661,5.04588,,,0,CTPREP01
REPC,45,Republique,,47.32627,5.04364,,,0,CTPREP01
REPN,1614,Republique,,47.32688,5.04535,,,0,CTPREP01
REPS,1615,Republique,,47.32634,5.04484,,,0,CTPREP01
RLCP,514,Rue de Longvic,,47.28969,5.00865,,,0,CTPRLCP
CTPRLCP,514,Rue de Longvic,,47.28969,5.00865,,,1,
RLCV,259,Rue de Longvic,,47.29107,5.00836,,,0,CTPRLCP
RLGC,248,Rue de Longvic,,47.2908,5.00801,,,0,CTPRLCP
RLTF,303,Rue de Longvic,,47.29003,5.00791,,,0,CTPRLCP
ROO,668,Roosevelt,,47.3473,5.05960,,,0,CTP1ROO
ROS,605,Rossignol Eiffel,,47.3128,5.01030,,,0,CTP0331
RTCV,1166,Route de Beaune,,47.28812,5.01296,,,0,CTP0287
RTMY,1165,Route de Beaune,,47.28737,5.01219,,,0,CTP0287
SAL,293,Salengro,,47.30848,5.05772,,,0,CTP1SAL
SER,890,Fonderie,,47.29288,5.15082,,,0,CTPSER
CTPSER,890,Fonderie,,47.29288,5.15082,,,1,
SMO,849,Sennecey Mairie,,47.29156,5.10204,,,0,CTP1SMO
SNCFP,1441,Square Darcy,,47.32383,5.03236,,,0,CTP0125
SOL,670,Cite du Soleil,,47.34281,5.05818,,,0,CTP1SOL
STAN,1276,Sainte-Anne,,47.30253,4.98905,,,0,CTPSTAN
CTPSTAN,1276,Sainte-Anne,,47.30253,4.98905,,,1,
STC,601,Sainte Chantal,,47.31519,5.02354,,,0,CTPSTC
CTPSTC,601,Sainte Chantal,,47.31519,5.02354,,,1,
STF,148,St-Francois,,47.32538,5.01487,,,0,CTP1STF
STL,304,St-Luc,,47.34182,5.01854,,,0,CTP1STL
STM,23,St-Michel,,47.32132,5.04539,,,0,CTPSTM
CTPSTM,23,St-Michel,,47.32132,5.04539,,,1,
TAL,44,Talant Dullin,,47.34052,4.99280,,,0,CTPTAL
CTPTAL,44,Talant Dullin,,47.34052,4.99280,,,1,
TCC,39,Jouvet,,47.33898,4.99679,,,0,CTP1TCC
TER,511,CHENOVE Centre Commercial,,47.28325,5.02034,,,0,CTP1TER
THV,82,Theatre,,47.32118,5.04410,,,0,CTP0123
TOI01,1484,"Toison d'Or",,47.35528,5.05214,,,0,CTP1TOI
TOI02,1514,"Toison d'Or",,47.35548,5.05242,,,0,CTP1TOI
TRAM,1408,Depot TRAMWAY,,47.29938,5.02558,,,0,CTPTRAM
CTPTRAM,1408,Depot TRAMWAY,,47.29938,5.02558,,,1,
UNI,340,Universite,,47.31089,5.07318,,,0,CTPCAM01
VAI,233,Vaillant,,47.33065,5.04361,,,0,CTP0585
VAL11,1531,Giroud,,47.36496,5.04939,,,0,CTP0553
VAL12,1538,Giroud,,47.3653,5.04975,,,0,CTP0553
VAL21,1532,Pole Sante,,47.36121,5.05125,,,0,CTP0551
VAL22,1539,Pole Sante,,47.36122,5.05107,,,0,CTP0551
VALE01,1533,Valendons,,47.30181,5.01520,,,0,CTP0616
VALE02,1540,Valendons,,47.30184,5.01525,,,0,CTP0616
VALM,1178,Parc Valmy,,47.36184,5.05007,,,0,CTPVALM
CTPVALM,1178,Parc Valmy,,47.36184,5.05007,,,1,
VALS,376,SAINT-APOLLINAIRE Val Sully,,47.33669,5.09162,,,0,CTPVALS
CTPVALS,376,SAINT-APOLLINAIRE Val Sully,,47.33669,5.09162,,,1,
VIG,384,Vignes aux Chiens,,47.33269,5.07667,,,0,CTP1VIG
VXB,1011,Vaux Bruns,,47.3362,4.98266,,,0,CTP1VXB
WIL,141,Wilson Carnot,,47.31647,5.04423,,,0,CTPWIL
CTPWIL,141,Wilson Carnot,,47.31647,5.04423,,,1,
WILD,746,Wilson Dumont,,47.31539,5.04204,,,0,CTPWILD
CTPWILD,746,Wilson Dumont,,47.31539,5.04204,,,1,
WILF,182,Wilson Sisley,,47.31663,5.04269,,,0,CTP1WILF
ZEN,336,Zenith,,47.354,5.05809,,,0,CTPZEN
CTPZEN,336,Zenith,,47.354,5.05809,,,1,
ZEN01,1675,Zenith,,47.35655,5.05649,,,0,CTPZEN01
CTPZEN01,1675,Zenith,,47.35655,5.05649,,,1,
ZEN02,1677,Zenith,,47.35653,5.05662,,,0,CTPZEN01
ZEN04,1678,Zenith,,47.35655,5.05706,,,0,CTPZEN01
ZEN1,1390,Zenith,,47.35401,5.05792,,,0,CTPZEN
ZSA,579,Yser,,47.34716,5.07836,,,0,CTP1ZSA
